ID,Completo sphericity,Completo lobation,Completo rectangularity,Completo compactness,Completo enlongation ,Completo roundness,Completo eccentricity,Completo Hu 1,Completo Hu 2,Completo Hu 3,Completo Hu 4,Completo Hu 5,Completo Hu 6,Completo Hu 7,Metasoma Spherity,Metasoma lobation,Metasoma rectangularity,Metasoma compactness,Metasoma enlongation,Metasoma roundness,Metosoma eccentricity,Metasoma Hu 1,Metasoma Hu 2,Metasoma Hu 3,Metasoma Hu 4,Metasoma Hu 5,Metasoma Hu 6,Metasoma Hu 7,Mesosoma Spherity,Mesosoma lobation,Mesosoma rectangularity,Mesosoma compactness,Mesosoma enlongation,Mesosoma roundness,Mesosoma eccentricity,Mesosoma Hu 1,Mesosoma Hu 2,Mesosoma Hu 3,Mesosoma Hu 4,Mesosoma Hu 5,Mesosoma Hu 6,Mesosoma Hu 7,PinzasyQuelasI Spherity,PinzasyQuelasI lobation,PinzasyQuelasI rectangularity,PinzasyQuelasI compactness,PinzasyQuelasI enlongation,PinzasyQuelasI roundness,PinzasyQuelasI eccentricity,PinzasyQuelasI Hu 1,PinzasyQuelasI Hu 2,PinzasyQuelasI Hu 3,PinzasyQuelasI Hu 4,PinzasyQuelasI Hu 5,PinzasyQuelasI Hu 6,PinzasyQuelasI Hu 7,PinzasyQuelasD Spherity,PinzasyQuelasD lobation,PinzasyQuelasD rectangularity,PinzasyQuelasD compactness,PinzasyQuelasD enlongation,PinzasyQuelasD roundness,PinzasyQuelasD eccentricity,PinzasyQuelasD Hu 1,PinzasyQuelasD Hu 2,PinzasyQuelasD Hu 3,PinzasyQuelasD Hu 4,PinzasyQuelasD Hu 5,PinzasyQuelasD Hu 6,PinzasyQuelasD Hu 7,Borde Completo sphericity,Borde Completo lobation,Borde Completo rectangularity,Borde Completo compactness,Borde Completo enlongation ,Borde Completo roundness,Borde Completo eccentricity,Borde Completo Hu 1,Borde Completo Hu 2,Borde Completo Hu 3,Borde Completo Hu 4,Borde Completo Hu 5,Borde Completo Hu 6,Borde Completo Hu 7,Borde Metasoma Spherity,Borde Metasoma lobation,Borde Metasoma rectangularity,Borde Metasoma compactness,Borde Metasoma enlongation,Borde Metasoma roundness, Borde Metasoma eccentricity,Borde Metasoma Hu 1,Borde Metasoma Hu 2,Borde Metasoma Hu 3,Borde Metasoma Hu 4,Borde Metasoma Hu 5,Borde Metasoma Hu 6,Borde Metasoma Hu 7,Borde Mesosoma Spherity,Borde Mesosoma lobation,Borde Mesosoma rectangularity,Borde Mesosoma compactness,Borde Mesosoma enlongation,Borde Mesosoma roundness,Borde Mesosoma eccentricity,Borde Mesosoma Hu 1,Borde Mesosoma Hu 2,Borde Mesosoma Hu 3,Borde Mesosoma Hu 4,Borde Mesosoma Hu 5,Borde Mesosoma Hu 6,Borde Mesosoma Hu 7,Borde PinzasyQuelasI Spherity,Borde PinzasyQuelasI lobation,Borde PinzasyQuelasI rectangularity,Borde PinzasyQuelasI compactness,Borde PinzasyQuelasI enlongation,Borde PinzasyQuelasI roundness,Borde PinzasyQuelasI eccentricity,Borde PinzasyQuelasI Hu 1,Borde PinzasyQuelasI Hu 2,Borde PinzasyQuelasI Hu 3,Borde PinzasyQuelasI Hu 4,Borde PinzasyQuelasI Hu 5,Borde PinzasyQuelasI Hu 6,Borde PinzasyQuelasI Hu 7,Borde PinzasyQuelasD Spherity,Borde PinzasyQuelasD lobation,Borde PinzasyQuelasD rectangularity,Borde PinzasyQuelasD compactness,Borde PinzasyQuelasD enlongation,Borde PinzasyQuelasD roundness,Borde PinzasyQuelasD eccentricity,Borde PinzasyQuelasD Hu 1,Borde PinzasyQuelasD Hu 2,Borde PinzasyQuelasD Hu 3,Borde PinzasyQuelasD Hu 4,Borde PinzasyQuelasD Hu 5,Borde PinzasyQuelasD Hu 6,Borde PinzasyQuelasD Hu 7,tipo
17,0.27458,0.54917,1.1626,0.044224,0.27458,0.025403,0.96156,0.83864,0.51909,0.31723,0.13193,0.026681,0.089817,0.0040734,0.080321,0.16064,2.8398,0.18759,0.080321,0.018151,0.99677,1.1021,1.1734,0.0059107,0.00256,9.7723e-06,0.0024077,-1.9158e-06,0.54765,1.0953,2.3526,0.099786,0.54765,0.10253,0.83671,0.25346,0.018528,0.0009072,0.00010972,-1.6972e-08,8.5578e-07,-3.017e-08,0.26081,0.52162,1.3321,0.1997,0.26081,0.027647,0.96539,0.81897,0.43816,0.21,0.047247,-0.00011725,-0.020311,-0.0047046,0.20007,0.40015,1.9571,0.14744,0.20007,0.03116,0.97978,0.74105,0.30494,0.20329,0.048422,-0.0047867,-0.021232,-0.00041046,0.33013,0.66027,0.13221,0.0078044,0.33013,0.0034735,0.94393,6.0042,22.921,87.195,34.475,1870.5,158.29,272.04,0.12899,0.25799,0.26554,0.0080915,0.12899,0.0027257,0.99165,7.2966,46.256,16.618,4.8442,43.46,32.9,-0.54973,0.78493,1.5699,0.18855,0.022161,0.78493,0.011777,0.61959,2.7299,0.42051,0.35628,0.010074,0.0002714,-0.0058439,-0.00053902,0.2342,0.4684,0.18192,0.029493,0.2342,0.0033905,0.97219,3.9146,7.7216,33.682,6.1554,-31.979,-14.301,-82.66,0.21065,0.42131,0.50949,0.020124,0.21065,0.0085407,0.97756,3.0447,4.4415,8.6701,6.4162,46.821,5.8043,-9.8934,2222
18,0.32438,0.64877,1.3933,0.043846,0.32438,0.035966,0.94593,0.61016,0.24319,0.074137,0.026068,0.0011318,0.012598,0.00018006,0.21439,0.42878,1.3906,0.16874,0.21439,0.023725,0.97675,0.9177,0.62082,0.10588,0.031775,0.00027382,-0.0085329,0.0018226,0.69998,1.4,2.4578,0.08625,0.69998,0.13691,0.71416,0.21701,0.005364,0.0001004,8.2695e-06,-2.2574e-10,-6.0157e-07,7.6256e-11,0.30302,0.60605,1.3153,0.18199,0.30302,0.031716,0.95298,0.72092,0.34651,0.16532,0.022616,-0.00057301,-0.0098472,-0.0012586,0.29992,0.59984,1.4001,0.18716,0.29992,0.033417,0.95396,0.65981,0.2968,0.093825,0.011975,-0.00036393,-0.0063395,0.0001694,0.3841,0.76819,0.10687,0.0059279,0.3841,0.0032666,0.92329,5.151,13.685,29.422,11.666,214.04,41.989,30.041,0.26841,0.53683,0.15493,0.0067124,0.26841,0.0033093,0.9633,7.2436,31.118,77.348,35.983,1563.2,41.343,1077.2,0.84507,1.6901,0.17768,0.022141,0.84507,0.011948,0.53466,2.8541,0.22654,1.016,0.02045,0.002156,0.0044751,0.0020104,0.23855,0.47709,0.15607,0.024362,0.23855,0.0029626,0.97113,3.6464,7.238,25.523,2.8523,-23.441,-7.1872,6.544,0.26384,0.52768,0.16991,0.026523,0.26384,0.0035674,0.96457,3.1894,5.7722,11.237,2.3366,2.8832,0.094256,-11.621,2222
19,0.39491,0.78982,1.4308,0.053461,0.39491,0.044965,0.91872,0.51115,0.13915,0.049109,0.015531,0.00037894,0.0051968,0.0002009,0.40468,0.80937,1.2147,0.14086,0.40468,0.039118,0.91446,0.5948,0.18444,0.047662,0.012353,0.00015575,0.001933,-0.00025609,0.6054,1.2108,2.6347,0.13729,0.6054,0.12693,0.79592,0.21425,0.0097736,0.0010193,6.9179e-05,7.7228e-09,-2.3217e-06,-1.6669e-08,0.24863,0.49725,1.7964,0.19538,0.24863,0.035542,0.9686,1.3057,0.54663,2.9705,1.2199,1.8305,0.60191,-1.4289,0.52649,1.053,1.0351,0.16336,0.52649,0.043367,0.85018,0.58591,0.10995,0.13972,0.018958,-0.00096998,-0.0060475,-0.0001053,0.45053,0.90107,0.10499,0.0064556,0.45053,0.003764,0.89276,5.7237,13.985,59.743,15.694,462.02,56.566,132.16,0.49122,0.98244,0.14319,0.0058968,0.49122,0.0055975,0.87104,4.4885,8.0567,6.3687,3.4208,13.208,6.5755,-8.9706,0.71836,1.4367,0.14254,0.018593,0.71836,0.0081485,0.69567,3.7014,1.3961,2.3582,0.84272,0.040596,0.48199,-1.1873,0.25202,0.50403,0.30816,0.016023,0.25202,0.0061802,0.96772,5.9033,9.9017,160.91,44.835,3131.1,73.524,-2167.7,0.47441,0.94882,0.1075,0.019727,0.47441,0.0040583,0.8803,3.5548,3.7984,26.67,2.7123,-23.068,-5.1546,0.12437,2222
20,0.3451,0.6902,1.4215,0.046972,0.3451,0.039036,0.93857,0.56939,0.20052,0.082849,0.017617,0.00062838,0.0073923,-0.00024104,0.13461,0.26923,2.2558,0.21306,0.13461,0.024165,0.9909,0.8382,0.65346,0.033832,0.022153,0.00060592,0.017746,2.5949e-05,0.63337,1.2667,2.5792,0.089218,0.63337,0.13,0.77385,0.21473,0.0083521,3.5217e-05,0.00011136,1.3652e-09,9.4444e-06,-6.8384e-09,0.28456,0.56913,1.3,0.20325,0.28456,0.029439,0.95866,0.72105,0.36731,0.1264,0.014962,-0.00055927,-0.0086726,-0.00033255,0.2387,0.4774,1.343,0.14461,0.2387,0.02551,0.97109,0.86944,0.55554,0.34123,0.050452,-0.0058929,-0.031278,-0.0030159,0.44175,0.8835,0.11702,0.0067869,0.44175,0.0041137,0.89714,5.1776,11.743,83.114,27.818,1311.6,92.554,-262.23,0.20095,0.40189,0.16298,0.0074089,0.20095,0.0026062,0.9796,7.9535,53.833,7.0006,0.32855,0.14908,1.2222,0.47546,0.86065,1.7213,0.18374,0.025717,0.86065,0.012584,0.5092,2.7519,0.16802,0.5219,0.6592,-0.011296,0.21448,-0.38649,0.24898,0.49797,0.16642,0.02609,0.24898,0.0032973,0.96851,3.2682,6.4815,13.011,2.1586,1.9784,-0.068776,11.268,0.18092,0.36184,0.18343,0.022281,0.18092,0.0026408,0.9835,4.5767,13.853,46.717,11.361,142.89,-8.4577,219.3,2222
21,0.34924,0.69848,1.1489,0.048062,0.34924,0.031929,0.93703,0.68311,0.28305,0.19745,0.056486,0.0052728,0.026746,-0.00279,0.10265,0.20531,2.533,0.17601,0.10265,0.020692,0.99472,0.97203,0.90173,0.018248,0.011163,0.00015784,0.010027,-2.162e-05,0.6209,1.2418,2.5774,0.13574,0.6209,0.12735,0.78389,0.21606,0.0082143,0.00042311,3.3938e-05,-3.9843e-09,9.9992e-07,8.1573e-10,0.25489,0.50979,1.3747,0.13228,0.25489,0.027884,0.96697,0.75408,0.43292,0.11721,0.012845,-0.00049597,-0.0083721,4.9066e-05,0.26138,0.52276,1.1369,0.14021,0.26138,0.023648,0.96524,0.89873,0.61432,0.25823,0.043648,0.00049156,-0.0093164,0.0046077,0.41696,0.83393,0.082154,0.0061476,0.41696,0.0027259,0.90892,5.9591,15.807,147.82,44.543,3373.9,168.17,-1296.4,0.037078,0.074157,0.39458,0.013379,0.037078,0.0011642,0.99931,8.2721,58.249,21.031,3.5703,21.727,21.191,-22.025,0.94753,1.8951,0.17354,144.19,0.94753,0.013085,0.31967,2.8854,0.024139,0.53529,0.1879,0.05774,0.028268,-0.014743,0.17876,0.35752,0.17032,0.019874,0.17876,0.0024229,0.98389,3.4408,7.6088,15.15,1.7109,-4.4658,-3.14,7.4784,0.21782,0.43565,0.13641,0.01879,0.21782,0.0023645,0.97599,4.1736,12.113,30.089,4.1661,-16.839,-8.2254,43.499,2222
22,0.37744,0.75488,1.1886,0.027523,0.37744,0.035701,0.92603,0.63569,0.227,0.15398,0.0496,0.0037351,0.019704,0.0021997,0.097098,0.1942,2.4741,0.1537,0.097098,0.019117,0.99527,1.0104,0.87014,0.1273,0.058022,0.0047253,0.05171,0.0015932,0.7754,1.5508,2.2338,0.048014,0.7754,0.13783,0.63147,0.23132,0.0032216,0.00044973,2.0716e-05,1.7279e-09,-7.1398e-07,-1.0062e-09,0.25794,0.51587,1.4477,0.20286,0.25794,0.029715,0.96616,0.91273,0.49328,0.50825,0.18,0.040525,0.015338,-0.03636,0.27235,0.5447,1.5325,0.16227,0.27235,0.033214,0.9622,0.63938,0.28816,0.060934,0.0091906,2.8545e-05,-0.00075037,-0.00021561,0.45931,0.91862,0.11543,0.0042734,0.45931,0.0042192,0.88827,5.1474,10.682,70.014,23.182,827.57,65.285,432.92,0.044633,0.089267,0.3276,0.011796,0.044633,0.0011636,0.999,7.5191,38.17,114.99,30.633,1698.2,177.93,649.08,0.79612,1.5922,0.18888,0.012702,0.79612,0.011966,0.60514,2.7163,0.37069,0.091521,0.31427,0.036903,0.15419,0.038457,0.21655,0.43311,0.15167,0.022393,0.21655,0.0026137,0.97627,5.8256,17.026,119.06,35.139,1573.3,24.182,-1640.3,0.24946,0.49891,0.21017,0.019796,0.24946,0.0041721,0.96839,2.9865,3.6707,11.894,2.2324,10.834,2.9281,-3.8672,2222
23,0.28546,0.57093,1.0651,0.045325,0.28546,0.024196,0.95839,0.82426,0.46647,0.30645,0.11898,0.022489,0.081182,0.0032339,0.089039,0.17808,2.8202,0.18783,0.089039,0.019983,0.99603,1.0048,0.97431,0.016588,0.0099674,0.00012657,0.0086956,2.0123e-05,0.50742,1.0148,2.1524,0.097057,0.50742,0.086913,0.8617,0.28059,0.020107,0.00355,0.00017922,-1.4176e-07,-2.3761e-05,-1.8494e-08,0.18692,0.37384,1.8248,0.1694,0.18692,0.027143,0.98238,0.75854,0.50033,0.2034,0.13505,0.022218,0.086951,0.0027063,0.3136,0.62719,1.1157,0.16123,0.3136,0.027841,0.94956,0.78346,0.41387,0.22477,0.031083,-0.0019171,-0.016636,-0.0017535,0.35561,0.71122,0.12,0.0080991,0.35561,0.0033959,0.93463,4.7434,11.081,70.478,22.584,889.52,75.041,143.22,0.13684,0.27368,0.26385,0.0079719,0.13684,0.0028732,0.99059,7.1485,46.322,2.8461,0.55879,0.43608,-1.1207,-0.55357,0.83365,1.6673,0.25492,114.56,0.83365,0.016911,0.55229,1.994,0.12876,0.39571,0.12183,-0.026745,-0.04185,-0.00042454,0.20506,0.41013,0.45757,0.023001,0.20506,0.0074668,0.97875,2.7764,6.5145,2.0421,0.25915,-0.056352,-0.22529,0.17991,0.27551,0.55101,0.15736,0.026302,0.27551,0.0034499,0.9613,3.3266,7.2007,12.725,1.9552,-1.5849,-2.011,-9.6228,2222
25,0.36952,0.73904,1.567,0.049709,0.36952,0.046077,0.92922,0.49117,0.13716,0.018869,0.0013865,-6.9594e-06,-0.00035156,-1.3629e-06,0.21304,0.42608,2.2086,0.28465,0.21304,0.037443,0.97704,0.53504,0.22658,0.0083065,0.0028169,1.3368e-05,0.001293,-2.6407e-06,0.70093,1.4019,2.6604,0.12545,0.70093,0.14839,0.71323,0.20001,0.0045945,1.1786e-05,1.1181e-05,-1.0951e-10,3.8505e-07,-6.6948e-11,0.27832,0.55663,1.4327,0.17577,0.27832,0.031731,0.96049,0.67647,0.33542,0.082815,0.0087317,-0.00023419,-0.0050021,1.6909e-05,0.21192,0.42384,1.667,0.21,0.21192,0.028114,0.97729,0.82097,0.51082,0.16815,0.027428,0.00018663,-0.0069542,0.0018534,0.43585,0.87169,0.10142,0.005626,0.43585,0.0035175,0.90002,4.7607,9.3782,16.893,1.5838,6.4587,4.1814,-5.0392,0.090625,0.18125,0.24607,0.019247,0.090625,0.0017746,0.99589,5.2713,17.056,9.9642,8.9354,64.39,30.067,54.428,0.92342,1.8468,0.18012,149.76,0.92342,0.013236,0.38379,2.7848,0.049017,0.1346,0.35961,0.078864,0.076411,0.0063204,0.19882,0.39765,0.18459,0.024879,0.19882,0.0029206,0.98004,3.3729,6.94,12.755,1.9508,1.4117,-0.59374,9.6278,0.15648,0.31296,0.22341,0.024357,0.15648,0.002782,0.98768,3.5166,7.4695,17.484,2.0096,-5.2844,-3.097,-10.675,2222
26,0.25415,0.5083,1.5536,0.054257,0.25415,0.031422,0.96716,0.67129,0.34512,0.24988,0.17365,0.036171,0.10174,-1.1426e-05,0.1106,0.22121,2.0254,0.16052,0.1106,0.017827,0.99386,1.1409,1.2002,0.07653,0.011991,-9.504e-05,-0.0060562,-0.00035061,0.62792,1.2558,2.4823,0.13531,0.62792,0.12404,0.77827,0.22477,0.0095246,0.003109,0.00014884,6.9408e-08,9.8515e-06,-7.3708e-08,0.49033,0.98067,1.0757,0.14477,0.49033,0.041974,0.87154,0.58838,0.12877,0.097351,0.033749,0.00071894,0.0040981,0.0017959,0.38023,0.76046,1.7942,0.13913,0.38023,0.05429,0.92489,1.5351,1.8492,4.8124,4.7693,22.659,6.4836,-2.9424,0.30177,0.60353,0.13612,0.0081368,0.30177,0.0032686,0.95338,5.9408,23.065,133.65,89.955,9859,431.03,-286.17,0.15173,0.30345,0.21354,0.0070389,0.15173,0.0025783,0.98842,7.8551,51.288,53.196,12.299,172.82,24.625,-262.86,0.80438,1.6088,0.15962,0.025557,0.80438,0.010217,0.59411,3.207,0.47236,10.098,0.4512,0.60604,0.057214,0.74854,0.42085,0.84169,0.2387,0.011735,0.42085,0.0079939,0.90713,2.9351,3.9813,3.0788,0.5546,-0.29932,-1.0976,-0.66,0.4542,0.90839,0.72517,0.022141,0.4542,0.026211,0.8909,2.9379,5.7106,12.824,7.6292,69.765,18.063,-28.762,2222
27,0.3471,0.69419,1.0736,0.047753,0.3471,0.029654,0.93783,0.74812,0.34294,0.47333,0.19693,0.060088,0.11508,-0.0021571,0.071949,0.1439,2.9065,0.16897,0.071949,0.016641,0.99741,1.2026,1.4047,0.0030941,0.0019092,4.4034e-06,0.0022478,1.4634e-06,0.75267,1.5053,2.5001,0.14389,0.75267,0.14974,0.65839,0.21098,0.0028895,0.00098586,3.3003e-05,5.4508e-09,1.5113e-06,2.3931e-09,0.27595,0.5519,1.8329,0.22158,0.27595,0.040248,0.96117,0.53151,0.2082,0.035012,0.023975,0.00068927,0.0096217,8.622e-05,0.28258,0.56516,1.3048,0.11819,0.28258,0.029342,0.95924,0.73193,0.38891,0.084311,0.037332,0.001976,0.012888,-0.00069428,0.43969,0.87938,0.077666,0.0057902,0.43969,0.0027175,0.89815,6.3245,16.712,264.12,85.382,12822,347.82,-29.81,0.013497,0.026994,0.90168,0.011329,0.013497,0.00096847,0.99991,10.715,94.764,23.168,2.0514,-11.711,-11.869,-7.9293,0.73636,1.4727,0.16457,0.024537,0.73636,0.0096434,0.67659,3.1816,0.89188,3.8182,0.071753,-0.0093476,0.041695,0.036375,0.2888,0.5776,0.1724,0.020216,0.2888,0.003962,0.95739,3.1994,5.4067,8.9783,2.5593,9.0548,3.9221,8.277,0.28757,0.57513,0.12354,0.015919,0.28757,0.002827,0.95776,3.6509,7.1521,22.841,4.0123,-0.57322,-3.4273,-38.406,2222
28,0.31968,0.63937,1.502,0.047909,0.31968,0.038212,0.94752,0.57627,0.21812,0.090366,0.03424,0.0018994,0.015965,0.00014048,0.15817,0.31635,1.8206,0.19601,0.15817,0.022916,0.98741,0.88018,0.65975,0.23518,0.14045,0.025506,0.11407,0.0010234,0.85056,1.7011,2.5516,0.10139,0.85056,0.1727,0.52589,0.19853,0.0010149,5.6668e-05,3.5997e-05,1.3494e-09,1.1466e-06,-9.069e-10,0.22922,0.45844,1.6027,0.20006,0.22922,0.029234,0.97338,0.71626,0.41571,0.069985,0.0083468,-0.00016178,-0.0048483,-0.00012052,0.27986,0.55973,1.6523,0.14175,0.27986,0.036797,0.96004,0.74062,0.25702,0.24682,0.021271,0.00021333,-0.0037934,0.0015264,0.40196,0.80392,0.091753,0.0013632,0.40196,0.0029349,0.91566,5.6976,15.027,97.621,39.213,2421.9,151.24,-143.79,0.09938,0.19876,0.13518,0.011536,0.09938,0.0010691,0.99505,10.063,73.743,128.21,5.4379,68.211,30.048,126.35,0.71005,1.4201,0.16642,0.015881,0.71005,0.0094034,0.70415,3.1823,1.1004,0.20068,0.11344,0.012592,-0.05557,0.011594,0.19821,0.39642,0.19044,0.026686,0.19821,0.0030038,0.98016,3.5886,9.3096,6.9948,1.6865,3.3996,1.1193,4.6899,0.26676,0.53352,0.19576,0.017398,0.26676,0.0041556,0.96376,3.0426,1.8105,22.787,0.30409,-0.62534,-0.27621,0.49974,2222
29,0.39395,0.7879,1.3744,0.051131,0.39395,0.043086,0.91913,0.53206,0.15022,0.031053,0.0040311,-1.7006e-05,-0.00020774,4.1772e-05,0.41478,0.82955,1.2812,0.1511,0.41478,0.042288,0.90992,0.5557,0.15552,0.047305,0.0082453,8.682e-06,-6.1087e-05,-0.00016261,0.58477,1.1695,2.4757,0.11326,0.58477,0.1152,0.8112,0.23311,0.012735,0.00019613,7.6362e-05,-5.8577e-09,4.6278e-06,7.2816e-09,0.24263,0.48526,1.2899,0.15287,0.24263,0.024905,0.97012,0.84757,0.56515,0.22725,0.05215,0.0025684,0.0033813,0.0050629,0.2672,0.53439,1.1201,0.1224,0.2672,0.023816,0.96364,0.89496,0.6017,0.34033,0.09948,0.012488,0.029337,-0.013382,0.43037,0.86073,0.14902,0.0092246,0.43037,0.0051035,0.90265,3.8234,6.3763,4.9962,0.25588,0.094205,0.36017,0.27355,0.42128,0.84256,0.24536,0.0090647,0.42128,0.0082257,0.90693,3.0199,4.8774,6.4345,1.2021,1.8277,1.1148,-2.7996,0.83931,1.6786,0.21166,618.73,0.83931,0.014137,0.54365,2.3986,0.173,0.11824,0.099685,0.010275,-0.0063507,-0.0033976,0.20952,0.41904,0.18606,0.027687,0.20952,0.0031021,0.9778,3.6759,9.929,14.635,2.1906,-4.7565,-3.4565,11.455,0.27156,0.54311,0.28143,0.013022,0.27156,0.0060817,0.96242,3.5124,9.1805,7.6967,1.4053,1.3442,-1.9625,4.422,2222
30,0.37937,0.75874,1.3276,0.043383,0.37937,0.040079,0.92524,0.56224,0.1748,0.03715,0.004494,-3.0503e-05,-0.00046881,4.9409e-05,0.40718,0.81436,1.2524,0.17741,0.40718,0.040581,0.91335,0.57335,0.16934,0.053035,0.010043,4.6849e-05,0.00045901,-0.00022699,0.57423,1.1485,2.592,0.10782,0.57423,0.11844,0.8187,0.22418,0.011582,0.00025101,7.6922e-05,-7.52e-09,3.2264e-06,7.5958e-09,0.25668,0.51336,1.1451,0.15029,0.25668,0.02339,0.9665,0.90214,0.62446,0.28138,0.04029,-0.0017911,-0.01956,0.0038981,0.30154,0.60308,0.97331,0.14914,0.30154,0.023355,0.95345,1.1631,0.67736,1.2802,0.21776,-0.076795,-0.14977,0.085569,0.4128,0.8256,0.1577,0.0090671,0.4128,0.0051803,0.91082,3.6613,6.0833,6.7622,0.59471,0.89506,1.1873,0.78818,0.46766,0.93532,0.22538,0.0093183,0.46766,0.0083875,0.88391,3.0665,4.5209,8.2707,2.0816,5.7465,2.1756,-6.4477,0.84268,1.6854,0.23216,218.9,0.84268,0.015569,0.53841,2.1853,0.13722,0.036714,0.059403,0.00047203,-0.020968,-0.0027337,0.23759,0.47517,0.17568,0.024114,0.23759,0.0033216,0.97137,3.3415,8.2918,11.518,3.1127,13.474,3.4695,12.876,0.2574,0.5148,0.15271,0.026227,0.2574,0.0031281,0.9663,4.3697,9.3614,53.66,7.9336,-107.43,-21.147,123.51,2222
32,0.37385,0.7477,1.2182,0.053728,0.37385,0.036241,0.92749,0.6255,0.22257,0.1785,0.05399,0.0051515,0.024934,-0.0012467,0.14132,0.28265,2.9291,0.24417,0.14132,0.032941,0.98996,0.616,0.35032,0.0059429,0.0045283,2.3486e-05,0.0026553,4.8286e-07,0.68391,1.3678,2.2468,0.11609,0.68391,0.12228,0.72956,0.2391,0.0074148,0.0019939,6.948e-05,1.6853e-08,5.4589e-06,1.9615e-08,0.30077,0.60153,1.0797,0.11927,0.30077,0.025841,0.9537,0.83952,0.49033,0.22539,0.030949,-0.0014048,-0.016141,0.0021697,0.31736,0.63473,0.92048,0.12195,0.31736,0.023247,0.9483,0.93435,0.57015,0.42414,0.056656,-0.0063029,-0.034374,0.006116,0.48906,0.97811,0.11227,0.0083753,0.48906,0.0043693,0.87225,4.1193,6.0696,51.378,14.372,382.42,34.802,-79.289,0.032354,0.064709,0.83,0.021045,0.032354,0.002137,0.99948,5.0232,20.759,8.497,3.9952,23.169,17.48,2.2531,0.85169,1.7034,0.2139,184.76,0.85169,0.014497,0.52405,2.3677,0.14204,1.3722,0.073853,-0.021729,0.027831,0.0089775,0.25613,0.51227,0.21686,0.022472,0.25613,0.0044201,0.96664,3.236,6.2541,17.657,2.1958,-13.648,-5.4662,0.82025,0.27408,0.54816,0.12125,0.019539,0.27408,0.0026446,0.96171,3.9113,7.9591,37.184,3.9782,-47.94,-11.024,-6.5454,2222
33,0.27028,0.54057,1.1778,0.051053,0.27028,0.025332,0.96278,0.82017,0.49605,0.57659,0.3559,0.16114,0.25067,-0.0053983,0.074749,0.1495,2.8258,0.15752,0.074749,0.016808,0.9972,1.1944,1.3856,0.0099454,0.0063671,5.0164e-05,0.0071036,-7.1221e-06,0.70269,1.4054,2.1034,0.091447,0.70269,0.11762,0.7115,0.25324,0.0066188,0.0076006,7.8708e-05,-3.2936e-08,5.9175e-08,-5.1197e-08,0.2841,0.5682,2.4715,0.28751,0.2841,0.055876,0.95879,0.5002,0.07112,0.16712,0.034911,-0.0012636,-0.0092003,-0.0023482,0.34428,0.68856,1.8306,0.32287,0.34428,0.050151,0.93887,0.51497,0.078039,0.13376,0.039563,-0.0027864,-0.0088084,0.00072064,0.34974,0.69949,0.11779,0.0074388,0.34974,0.0032784,0.93685,5.4156,17.084,185.67,104.12,14477,428.85,-20.902,0.11634,0.23267,0.23343,0.0061686,0.11634,0.0021611,0.99321,9.6067,83.07,19.319,2.2149,-4.5758,-3.8781,-13.747,0.87544,1.7509,0.22764,0.024544,0.87544,0.015859,0.48332,2.2159,0.085877,2.9388,0.036806,0.010313,0.0017998,0.0063388,0.28722,0.57444,0.39077,0.022543,0.28722,0.0089316,0.95786,3.3525,3.494,27.944,5.4284,51.175,-0.11568,-43.024,0.42012,0.84024,0.41843,0.036698,0.42012,0.013989,0.90747,2.6844,1.4568,23.933,9.9059,149.23,7.4844,31.532,2222
34,0.41894,0.83787,1.1225,0.044934,0.41894,0.037421,0.90802,0.62216,0.18946,0.25188,0.087101,0.012104,0.036632,0.0044661,0.14691,0.29382,1.7156,0.14651,0.14691,0.020056,0.98915,1.0158,0.91287,0.104,0.026281,0.00067434,0.00358,0.0011972,0.67828,1.3566,2.1892,0.09705,0.67828,0.11817,0.7348,0.24687,0.0079696,0.0020549,6.3596e-05,2.0531e-08,-3.5753e-06,-1.0345e-08,0.21137,0.42274,2.2125,0.21794,0.21137,0.037216,0.97741,1.267,1.1747,0.78118,0.26597,0.099919,0.14293,-0.068655,0.28725,0.5745,0.80533,0.076437,0.28725,0.018409,0.95785,1.2266,1.0483,0.69134,0.18177,0.038931,0.050724,0.051346,0.52161,1.0432,0.10507,0.007514,0.52161,0.0043611,0.85318,4.4888,6.3937,82.875,19.396,687.25,47.567,363.9,0.1706,0.3412,0.22885,0.0073462,0.1706,0.0031068,0.98534,6.091,26.459,38.82,6.8565,-52.991,-11.584,98.516,0.86709,1.7342,0.20249,100.38,0.86709,0.013972,0.49816,2.4944,0.12486,0.42129,0.13115,0.0021804,0.019466,-0.030749,0.24521,0.49042,0.49251,0.019338,0.24521,0.0096104,0.96947,5.0125,18.298,33.818,12.733,244.89,32.918,-99.246,0.31296,0.62593,0.19723,0.011667,0.31296,0.004912,0.94976,4.0671,10.281,22.341,2.5188,-11.489,-5.377,15.002,2222
